127.0.0.1 - - [30/Jul/2012:16:36:25 +0900] "GET /ProjectShoppingMall/img/f_rtt06.gif HTTP/1.1" 304 -
127.0.0.1 - - [30/Jul/2012:16:36:25 +0900] "GET /ProjectShoppingMall/img/gnb_dot.gif HTTP/1.1" 404 1060
127.0.0.1 - - [30/Jul/2012:16:36:25 +0900] "GET /ProjectShoppingMall/common/images/common/gnb_dot.gif HTTP/1.1" 404 1111
127.0.0.1 - - [30/Jul/2012:16:36:25 +0900] "GET /ProjectShoppingMall/common/images/common/bg_gnb.gif HTTP/1.1" 404 1108
127.0.0.1 - - [30/Jul/2012:16:36:25 +0900] "GET /ProjectShoppingMall/common/images/common/bg_srch.gif HTTP/1.1" 404 1111
127.0.0.1 - - [30/Jul/2012:16:36:25 +0900] "GET /images/shop/giftmani/menu_bg.gif HTTP/1.1" 404 1051
127.0.0.1 - - [30/Jul/2012:16:36:25 +0900] "GET /images/shop/giftmani/menu_over_bg.gif HTTP/1.1" 404 1066
127.0.0.1 - - [30/Jul/2012:16:36:25 +0900] "GET /images/shop/giftmani/menu_over_right.gif HTTP/1.1" 404 1075
127.0.0.1 - - [30/Jul/2012:16:36:25 +0900] "GET /images/shop/giftmani/menu_over_bg.gif HTTP/1.1" 404 1066
127.0.0.1 - - [30/Jul/2012:16:36:25 +0900] "GET /images/shop/giftmani/menu_over_right.gif HTTP/1.1" 404 1075
127.0.0.1 - - [30/Jul/2012:16:36:28 +0900] "GET /images/shop/giftmani/menu_over_bg.gif HTTP/1.1" 404 1066
127.0.0.1 - - [30/Jul/2012:16:36:28 +0900] "GET /images/shop/giftmani/menu_over_right.gif HTTP/1.1" 404 1075
127.0.0.1 - - [30/Jul/2012:16:36:30 +0900] "GET /ProjectShoppingMall/img/gnb_dot.gif HTTP/1.1" 404 1060
127.0.0.1 - - [30/Jul/2012:16:36:30 +0900] "GET /ProjectShoppingMall/common/images/common/gnb_dot.gif HTTP/1.1" 404 1111
127.0.0.1 - - [30/Jul/2012:16:36:30 +0900] "GET /ProjectShoppingMall/common/images/common/bg_srch.gif HTTP/1.1" 404 1111
